Solution Number,  Solution Name,   Fitness,  max_boron,  PinPowerPeaking,  FDeltaH,  cycle_length,  
801,    child_24_7,    None,0.13413826932833495,    0.21052247718126083,    0.29443376223907614,    0.7244804876515575,    
802,    child_24_8,    None,0.8147295021224908,    0.07530923825411695,    0.6766784737135708,    0.159248504727182,    
803,    child_24_9,    None,0.09452025627196836,    0.11476553601615225,    0.7083168521407718,    0.6299197982649456,    
804,    child_24_10,    None,0.5539651332384775,    0.4579332342064427,    0.14696578931214155,    0.0025750147257435074,    
805,    child_24_11,    None,0.07039171673723599,    0.7358365875622783,    0.9018902613378184,    0.9615430665769715,    
806,    child_24_12,    None,0.896401481800119,    0.6456348797331495,    0.03132825725749211,    0.8686510658123539,    
807,    child_24_13,    None,0.7716748671510845,    0.6820008645880005,    0.04640117194360183,    0.14770647713245666,    
808,    child_24_14,    None,0.17716718434084044,    0.7888215056386746,    0.2714123386634989,    0.25197215718133636,    
809,    child_24_15,    None,0.6579796119981517,    0.026575903136201173,    0.9682288993605246,    0.43223565932512475,    
810,    child_24_16,    None,0.8388971602285021,    0.525424584197032,    0.05766242041807479,    0.6070842347042382,    
811,    child_24_17,    None,0.5527875986043994,    0.9253961822731931,    0.32443858967188144,    0.030949288003534137,    
812,    child_24_18,    None,0.9229936316326811,    0.4824440844419656,    0.878656544564472,    0.29872358926774967,    
813,    child_24_19,    None,0.6712597365848111,    0.1400226905229326,    0.7831348118988094,    0.6317900855768877,    
814,    child_24_20,    None,0.6936401631360595,    0.4817787067006988,    0.8893496770417523,    0.47383044512530736,    
815,    child_24_21,    None,0.027608940048406083,    0.04826444983003675,    0.8136407819070732,    0.8229903953436747,    
816,    child_24_22,    None,0.13635621691302813,    0.39610310509557967,    0.021218366176403047,    0.7851783557802258,    
817,    child_24_23,    None,0.3835642121329148,    0.4759062357393806,    0.7801247221666745,    0.45627109758028583,    
818,    child_24_24,    None,0.764200579308345,    0.9840997720482283,    0.7584228738267915,    0.9058003122404998,    
819,    child_24_25,    None,0.28231023967748103,    0.2887461082942828,    0.4707204656859868,    0.5606053570617523,    
820,    child_24_26,    None,0.032207100059466365,    0.6217987940366492,    0.3895976713517134,    0.10390529415354566,    
821,    child_24_27,    None,0.8312935170931273,    0.7530881821618395,    0.20807361073127795,    0.10527122764833075,    
822,    child_24_28,    None,0.019494396042414208,    0.2999628923317684,    0.2904503099696131,    0.929878649185464,    
823,    child_24_29,    None,0.032791745950967566,    0.5438667177685209,    0.36303967999859654,    0.8243233757147124,    
824,    child_24_30,    None,0.16686559285054314,    0.6979395413406688,    0.6196112040685382,    0.6593911615614388,    
825,    child_25_0,    None,0.6949468000558257,    0.00642955749990326,    0.5074507711057229,    0.28976901026718094,    
826,    child_25_1,    None,0.048691666655407806,    0.3475122242521764,    0.4167553493565306,    0.6600574154448611,    
827,    child_25_2,    None,0.9453009867771195,    0.8712073995604055,    0.45066602262884337,    0.9402041728135436,    
828,    child_25_3,    None,0.4880260706254712,    0.558282228008619,    0.7181961318403005,    0.601247008175284,    
829,    child_25_4,    None,0.1884678767127792,    0.5717698741028181,    0.9874133349246688,    0.1383684159648193,    
830,    child_25_5,    None,0.3602149334153184,    0.5989869912538026,    0.13917970726524154,    0.5724663825042452,    
831,    child_25_6,    None,0.4060221903219906,    0.1678582783597865,    0.38984053185284495,    0.20532461719856088,    
832,    child_25_7,    None,0.1559667727027355,    0.6364125042679336,    0.06585547407714132,    0.3314814305691035,    
833,    child_25_8,    None,0.6494945459526952,    0.6395677348960401,    0.9096736497062801,    0.40948211719654404,    
834,    child_25_9,    None,0.536380028432414,    0.778932707782485,    0.7965188551410096,    0.9407854443164392,    
835,    child_25_10,    None,0.8423666376156129,    0.9042088033021773,    0.22077570764022503,    0.5953555607457234,    
836,    child_25_11,    None,0.30199097441001077,    0.7550434213591476,    0.14249104708719584,    0.7531121130818399,    
837,    child_25_12,    None,0.008561893628343031,    0.644006085440757,    0.5939129744140178,    0.2547397618949828,    
838,    child_25_13,    None,0.6874080248938986,    0.4327616465607771,    0.4664379069336686,    0.2857735721622202,    
839,    child_25_14,    None,0.0027830023093744494,    0.6260420483923945,    0.24483481390077744,    0.5219920619829133,    
840,    child_25_15,    None,0.5017924134910772,    0.15788645426077552,    0.4840083035307122,    0.7744374241570995,    
841,    child_25_16,    None,0.710381670002454,    0.2556781908252542,    0.965812024247061,    0.4482912741554559,    
842,    child_25_17,    None,0.5177229209028443,    0.6294268117926105,    0.1503159712680967,    0.8372330359748402,    
843,    child_25_18,    None,0.6152080897502965,    0.10309547450445733,    0.26824918015589494,    0.1853927691691054,    
844,    child_25_19,    None,0.12391493699545075,    0.19313006281254164,    0.05886525434984757,    0.2704014712135484,    
845,    child_25_20,    None,0.5447928466418592,    0.5511096214418629,    0.9275142737005513,    0.7483007501579733,    
846,    child_25_21,    None,0.7702128687044001,    0.7209830931059804,    0.830019359962076,    0.6205612321562597,    
847,    child_25_22,    None,0.7259623838238835,    0.5074141609970388,    0.6428453532874133,    0.7911242570313647,    
848,    child_25_23,    None,0.8449235278688192,    0.5344659717222289,    0.027296138650804713,    0.640197791815773,    
849,    child_25_24,    None,0.27866738399516977,    0.1406636946308345,    0.2228050182479867,    0.09605225233305026,    
850,    child_25_25,    None,0.09252290824726173,    0.18099280023140663,    0.11474195153477051,    0.4936260178229317,    
851,    child_25_26,    None,0.34462369367397216,    0.8667015678871305,    0.6426910939809344,    0.8006632912463237,    
852,    child_25_27,    None,0.08441102153373847,    0.5587456659177377,    0.5929935391102533,    0.4732958901025176,    
853,    child_25_28,    None,0.6152166282838076,    0.19368335121584124,    0.2976025474236528,    0.1336857319231498,    
854,    child_25_29,    None,0.680408827167639,    0.2689502859098285,    0.9908564382000116,    0.854302210826911,    
855,    child_25_30,    None,0.9806190293375365,    0.09876732265028298,    0.9692993746741972,    0.607053885357049,    
856,    child_26_0,    None,0.20539603143439678,    0.14083643638787202,    0.4793370581758668,    0.9636117840677711,    
857,    child_26_1,    None,0.34551763669054336,    0.9720494005087646,    0.5327571096558344,    0.2919377359894785,    
858,    child_26_2,    None,0.867011794147783,    0.8609456073615646,    0.11782315977027846,    0.74821438762714,    
859,    child_26_3,    None,0.4341285062637664,    0.12505274483332718,    0.4255730495009926,    0.8035369052060412,    
860,    child_26_4,    None,0.7075522879628856,    0.9011960856561815,    0.018705651785234645,    0.748290508272994,    
861,    child_26_5,    None,0.49374132606120413,    0.5092233997953951,    0.5757803307422787,    0.14091776728340522,    
862,    child_26_6,    None,0.29287609878854237,    0.5521137150939524,    0.35359482751383986,    0.3669440723045283,    
863,    child_26_7,    None,0.19663734791620513,    0.22919109876889865,    0.8322527266099711,    0.604306651778009,    
864,    child_26_8,    None,0.6173351531710344,    0.09645377222358797,    0.6886178334499502,    0.38543544145563546,    
865,    child_26_9,    None,0.9115276322940383,    0.9416878810652227,    0.10873013700399847,    0.1715100762591123,    
866,    child_26_10,    None,0.9067201956351875,    0.4021495827001528,    0.3420058064442867,    0.6694448018067719,    
867,    child_26_11,    None,0.9168615236619312,    0.6101747430966246,    0.5048496012600229,    0.9918123315770081,    
868,    child_26_12,    None,0.48867845434595136,    0.6753164299651183,    0.8304054737912827,    0.7559792955006562,    
869,    child_26_13,    None,0.2000146914628831,    0.7682737085339271,    0.6010030648595954,    0.8395551463329974,    
870,    child_26_14,    None,0.5156545937228876,    0.9854030227942617,    0.46571112858298647,    0.8203791871798682,    
871,    child_26_15,    None,0.8304944513249591,    0.9652832411274495,    0.7925481423248736,    0.5532371088918425,    
872,    child_26_16,    None,0.40324101782171184,    0.6561413392902931,    0.7299475009542936,    0.5840514477501402,    
873,    child_26_17,    None,0.29287526613979165,    0.7534430040163357,    0.031952021062463865,    0.7327035278960526,    
874,    child_26_18,    None,0.08294990705304839,    0.948427046974308,    0.8688548435823151,    0.22897895055021866,    
875,    child_26_19,    None,0.880632852767556,    0.6267649549721833,    0.6784059615882757,    0.9490861346797836,    
876,    child_26_20,    None,0.1776573322458047,    0.3871420130089612,    0.09201226703264587,    0.4345371708500504,    
877,    child_26_21,    None,0.5525829205766196,    0.08255700784708309,    0.37218845171148573,    0.3729381965706321,    
878,    child_26_22,    None,0.0616892069317585,    0.733645177580048,    0.0447148889015756,    0.15459327395729483,    
879,    child_26_23,    None,0.06512265764379721,    0.2055658864493649,    0.8855650184556983,    0.2552350503569937,    
880,    child_26_24,    None,0.5117426863628161,    0.9348369340716435,    0.8962632342612855,    0.4446853156551236,    
881,    child_26_25,    None,0.4993920097964266,    0.11582293433842039,    0.46611524819474726,    0.8915416462345656,    
882,    child_26_26,    None,0.09766627245104675,    0.07043900880103482,    0.38512043839455523,    0.5815123642452406,    
883,    child_26_27,    None,0.6399872211450257,    0.9077922768131995,    0.613567682401724,    0.7876041531649784,    
884,    child_26_28,    None,0.3865863741343316,    0.5894514305538942,    0.6566842963447933,    0.044034251928095625,    
885,    child_26_29,    None,0.29094433007447407,    0.45973202637544686,    0.8276787407620387,    0.8518088038953258,    
886,    child_26_30,    None,0.04298922329989441,    0.3540829800355858,    0.6832973924130094,    0.6862203648214844,    
887,    child_27_0,    None,0.8468376790518464,    0.18448455896491678,    0.06559562321570644,    0.6517160260376633,    
888,    child_27_1,    None,0.4398554811165194,    0.9073044981435796,    0.7793350043433216,    0.9675487835532853,    
889,    child_27_2,    None,0.6134654076814084,    0.05453292979485369,    0.7191239471884098,    0.45480479779005145,    
890,    child_27_3,    None,0.14859560927310334,    0.20446014063182127,    0.4067305089205122,    0.09834359389468461,    
891,    child_27_4,    None,0.19187005290213266,    0.2199336418280059,    0.5393602932105833,    0.12020488158142262,    
892,    child_27_5,    None,0.9327978152082571,    0.716911526393954,    0.5085222002655384,    0.04560739568904071,    
893,    child_27_6,    None,0.8204408966385673,    0.023401297593939385,    0.7945979777799784,    0.9398324221529533,    
894,    child_27_7,    None,0.738152063272519,    0.9597055131454392,    0.7249081958197306,    0.8506111075934976,    
895,    child_27_8,    None,0.7776468784128757,    0.8662839068584269,    0.5306452910566061,    0.563101763926482,    
896,    child_27_9,    None,0.3803209350155524,    0.8994873767608146,    0.15856524555529583,    0.7769008292877823,    
897,    child_27_10,    None,0.908203495154443,    0.9986111197987884,    0.7762204883078813,    0.09781315190480855,    
898,    child_27_11,    None,0.19297356318561287,    0.3794766829731193,    0.23156749706819757,    0.8983543245292501,    
899,    child_27_12,    None,0.6421485185323735,    0.4903598077324437,    0.7661004426586663,    0.15411865428182536,    
900,    child_27_13,    None,0.44480852552193884,    0.6835508419071421,    0.13257427173410508,    0.4612807230288203,    
901,    child_27_14,    None,0.7398344070532108,    0.11895448681986343,    0.44054324914708853,    0.8675011250105289,    
902,    child_27_15,    None,0.728654417346118,    0.9938668684691344,    0.5684192340798049,    0.5092101982199629,    
903,    child_27_16,    None,0.11379654450945709,    0.5518807960549434,    0.9617491536432118,    0.5536851229894493,    
904,    child_27_17,    None,0.9127606059827637,    0.1674233582894421,    0.9257713795767716,    0.5977158039478226,    
905,    child_27_18,    None,0.05571028531499722,    0.7727347934797311,    0.3164255799163501,    0.21368281835211766,    
906,    child_27_19,    None,0.46767786640999287,    0.19487506277445743,    0.8073919027826273,    0.7259366761644833,    
907,    child_27_20,    None,0.3947391422418548,    0.3030989359215768,    0.6363329276508003,    0.738773236842194,    
908,    child_27_21,    None,0.4810851302545822,    0.08635368523665188,    0.510320624281704,    0.5141742289387081,    
909,    child_27_22,    None,0.1972635257608285,    0.3723546417673127,    0.8482676428555164,    0.8163158676206921,    
910,    child_27_23,    None,0.16836012767536634,    0.8044736651614712,    0.029792692312701097,    0.09643391650744126,    
911,    child_27_24,    None,0.34969748091481245,    0.8215870092615538,    0.47939430643261205,    0.2824974430319853,    
912,    child_27_25,    None,0.2506243689588423,    0.780518009159403,    0.7867135878816754,    0.061278537500735863,    
913,    child_27_26,    None,0.7494866309680425,    0.23054241975799505,    0.47613456097393214,    0.7309469641571805,    
914,    child_27_27,    None,0.911248593990924,    0.5526196988648618,    0.5285507494080526,    0.3338032213115355,    
915,    child_27_28,    None,0.592744869661793,    0.6532666912812025,    0.6613662683889011,    0.3736333083088692,    
916,    child_27_29,    None,0.8836310251483894,    0.012582415204176356,    0.1355676283017878,    0.40109054214713236,    
917,    child_27_30,    None,0.9806977312947222,    0.480631605283406,    0.6204455891210479,    0.20676404042428354,    
918,    child_28_0,    None,0.9594749048422496,    0.5144230779880087,    0.9831796329417442,    0.5766617813528089,    
919,    child_28_1,    None,0.7569345668677456,    0.07163036892984087,    0.7531369904376523,    0.43820853070703425,    
920,    child_28_2,    None,0.9401570170072097,    0.04852876084065105,    0.1761937274466292,    0.142433848993209,    
921,    child_28_3,    None,0.1983416642086887,    0.33081263390273974,    0.6095196738958752,    0.2730143492226347,    
922,    child_28_4,    None,0.15197660276170633,    0.1669769949828862,    0.8854521641983493,    0.634748294486552,    
923,    child_28_5,    None,0.06367798516365564,    0.1458519797387018,    0.021109597895014542,    0.4969261375290057,    
924,    child_28_6,    None,0.07417760157222664,    0.530541069584855,    0.891804386241913,    0.16059752999610466,    
925,    child_28_7,    None,0.9512373888265284,    0.5985186955749783,    0.24710657094990984,    0.8916264157777383,    
926,    child_28_8,    None,0.9706019241517745,    0.8585652767814346,    0.13689947851565454,    0.10877942102374516,    
927,    child_28_9,    None,0.7431360231500619,    0.9237143294321601,    0.8251098072623848,    0.4406097660307461,    
928,    child_28_10,    None,0.98380438563276,    0.6946520523469185,    0.04118626171913087,    0.5779949398610704,    
929,    child_28_11,    None,0.9328365885354278,    0.02389519963540976,    0.11167816048451074,    0.8450252131189337,    
930,    child_28_12,    None,0.5641964357566155,    0.23807819106942107,    0.4235622621002134,    0.39996399308213626,    
931,    child_28_13,    None,0.27097959963672713,    0.13819896888776362,    0.14216979193812707,    0.4167529181886305,    
932,    child_28_14,    None,0.061519881740068616,    0.46656822465306713,    0.38799004699753536,    0.9607373546774098,    
933,    child_28_15,    None,0.8789571508553786,    0.4576149630400004,    0.1186745403989099,    0.36820096388068,    
934,    child_28_16,    None,0.6803743237075978,    0.7818575472627929,    0.9294964489317186,    0.0612603429287949,    
935,    child_28_17,    None,0.1256592980333321,    0.33472438816598427,    0.6095835855562735,    0.32025435912692113,    
936,    child_28_18,    None,0.38359367578081893,    0.779416868959983,    0.2687969848931928,    0.9026554079557496,    
937,    child_28_19,    None,0.8615470483697643,    0.11270898382111316,    0.40197234169905427,    0.8267243739573974,    
938,    child_28_20,    None,0.8373001455286626,    0.013263326639058493,    0.6531822190511869,    0.8733908579062918,    
939,    child_28_21,    None,0.0959490750425156,    0.8628178944382368,    0.054724847310984925,    0.9485615517629652,    
940,    child_28_22,    None,0.14772990006921616,    0.22113596454298146,    0.6236559847638465,    0.20362846024958658,    
941,    child_28_23,    None,0.4896332924377066,    0.8960674861756837,    0.8899449888773856,    0.7453547567875796,    
942,    child_28_24,    None,0.7478859628762486,    0.7270964223596131,    0.8897690016134011,    0.4242782847175428,    
943,    child_28_25,    None,0.378430099006982,    0.906659451624075,    0.6195020899017911,    0.7653233042798798,    
944,    child_28_26,    None,0.9891061103791832,    0.831028491702255,    0.5539965913432823,    0.21678485511044332,    
945,    child_28_27,    None,0.6294722507522478,    0.07189799800623409,    0.7579377472054,    0.10679869584521107,    
946,    child_28_28,    None,0.1993714597033811,    0.7222646726570203,    0.9939016327907085,    0.6133660568900872,    
947,    child_28_29,    None,0.5316834869436009,    0.49672511746318926,    0.7728989985425789,    0.4728781936528388,    
948,    child_28_30,    None,0.41205312764004587,    0.07545794156094843,    0.7010031091365627,    0.2569717670065118,    
949,    child_29_0,    None,0.4943631858047909,    0.8477766639786656,    0.7480225898222881,    0.13985495291451722,    
950,    child_29_1,    None,0.4303318471184041,    0.03791495835099801,    0.8831382956491041,    0.011327884059656124,    
951,    child_29_2,    None,0.7087138642818053,    0.2370179314851405,    0.5877843561903876,    0.007378508937676664,    
952,    child_29_3,    None,0.22699361709088994,    0.14647074107453628,    0.6656158003713888,    0.4588263685129864,    
953,    child_29_4,    None,0.45223385608232847,    0.41891527667148687,    0.4945669404768174,    0.4843613258546796,    
954,    child_29_5,    None,0.7847831700608968,    0.6778810431329989,    0.7791753786932392,    0.5269048470283676,    
955,    child_29_6,    None,0.2994552540310351,    0.7162322442884816,    0.6020765267476821,    0.5197297848655243,    
956,    child_29_7,    None,0.5847459403953033,    0.1863420809926274,    0.6477791141282961,    0.5091250409306173,    
957,    child_29_8,    None,0.5865297773341136,    0.6873494765090151,    0.30452100246180547,    0.33474315236300844,    
958,    child_29_9,    None,0.7550433051866704,    0.9265138522780465,    0.7329195169275716,    0.7120701277864517,    
959,    child_29_10,    None,0.637452610854129,    0.0770902464286034,    0.7068999184995962,    0.41733793070010394,    
960,    child_29_11,    None,0.743350092536883,    0.10902772148348083,    0.8094642324757372,    0.5824764157915109,    
961,    child_29_12,    None,0.1225660708466324,    0.8389286684032342,    0.10984803572832635,    0.7049449083871584,    
962,    child_29_13,    None,0.7049487966404572,    0.06619239266180288,    0.31709972586339374,    0.8810911444431345,    
963,    child_29_14,    None,0.6182893761709582,    0.16687625843837717,    0.37791103062951503,    0.4980284228810926,    
964,    child_29_15,    None,0.2597545656038337,    0.9362424754138317,    0.8552060179659887,    0.028525177786593248,    
965,    child_29_16,    None,0.6248874111740876,    0.20813169598611125,    0.8792888540085715,    0.9852034594772715,    
966,    child_29_17,    None,0.8246048607737029,    0.5775171820409805,    0.10003682801127556,    0.5420675781644525,    
967,    child_29_18,    None,0.5500424390302303,    0.5236103906163724,    0.8300638028975016,    0.22673450442183563,    
968,    child_29_19,    None,0.2059113257259122,    0.5859897174878561,    0.028834457923178958,    0.7759713182986414,    
969,    child_29_20,    None,0.17264725877830778,    0.9646016284593196,    0.9438571117405082,    0.4446606928076575,    
970,    child_29_21,    None,0.9716205279955111,    0.9478735829044805,    0.9247684852304465,    0.07597816637428223,    
971,    child_29_22,    None,0.7343230713012562,    0.8881959252416924,    0.9630880830665887,    0.7245713933732771,    
972,    child_29_23,    None,0.9149331794820152,    0.3607069769068474,    0.6421992979920156,    0.24939982429440954,    
973,    child_29_24,    None,0.4693626886941905,    0.5094859122101228,    0.8106798013489953,    0.33753335001805695,    
974,    child_29_25,    None,0.9589245084202173,    0.7755647235478541,    0.6362744298499239,    0.9395645619586114,    
975,    child_29_26,    None,0.6617941146775216,    0.8063467153576807,    0.9279492109474518,    0.7505298103386406,    
976,    child_29_27,    None,0.5815171901182946,    0.7340106688042278,    0.21385340117309914,    0.729074186437236,    
977,    child_29_28,    None,0.4368536034569209,    0.960871930413585,    0.6742757721963841,    0.8426847700053968,    
978,    child_29_29,    None,0.04757830644676697,    0.7406386156663416,    0.15113088504169114,    0.05807224028472602,    
979,    child_29_30,    None,0.19633697096657698,    0.37706858232362395,    0.3442973668278091,    0.18831299378489885,    
980,    child_30_0,    None,0.6887670560670998,    0.291206479703766,    0.25024143044747127,    0.9349514265443353,    
981,    child_30_1,    None,0.9490308001589083,    0.73878191312711,    0.6371920920245501,    0.4484589858744247,    
982,    child_30_2,    None,0.5045179413936016,    0.7337425724480776,    0.1563955621681703,    0.641797492297408,    
983,    child_30_3,    None,0.02598577525484891,    0.06592412521050384,    0.7632036958927032,    0.16956769357030166,    
984,    child_30_4,    None,0.49644603022377665,    0.36924092435917055,    0.14940123587646847,    0.7056519080407196,    
985,    child_30_5,    None,0.7534695000331999,    0.8512209408579805,    0.3944896928674283,    0.694882040584554,    
986,    child_30_6,    None,0.3665968128254148,    0.5368570494557431,    0.6609101585249275,    0.054692647377519554,    
987,    child_30_7,    None,0.3087545636336325,    0.046469947552475466,    0.9808027135575133,    0.8022167984559138,    
988,    child_30_8,    None,0.46562512761752284,    0.1089306152446462,    0.7571060127410724,    0.6317338436802039,    
989,    child_30_9,    None,0.5033808820118719,    0.6776550011453797,    0.8785801429789077,    0.025910499891763528,    
990,    child_30_10,    None,0.27826197743218506,    0.07266495326415545,    0.03221358359794402,    0.7389708434576194,    
991,    child_30_11,    None,0.9286612152145468,    0.39785968751058276,    0.29100469057074074,    0.07601176843838497,    
992,    child_30_12,    None,0.2161833068393395,    0.7009157222843099,    0.522224426326333,    0.0958692079560226,    
993,    child_30_13,    None,0.31288013688801697,    0.9040266983552315,    0.7074120540035777,    0.9459280521979879,    
994,    child_30_14,    None,0.7133141501615825,    0.7428036741433899,    0.9928080710628839,    0.5891399716639935,    
995,    child_30_15,    None,0.7094679713073393,    0.858563965576587,    0.30833555199210705,    0.9120495004134508,    
996,    child_30_16,    None,0.8944994026923172,    0.46491526760505275,    0.2464861403623846,    0.9077980286914058,    
997,    child_30_17,    None,0.3529394754893591,    0.04473520231964634,    0.06971928689442997,    0.9650185414931634,    
998,    child_30_18,    None,0.7775047892756877,    0.2160477275224012,    0.5060265265584476,    0.6436141097533344,    
999,    child_30_19,    None,0.8158490614710592,    0.559070039387995,    0.17280010066787332,    0.23594120959301457,    
1000,    child_30_20,    None,0.02285491437935061,    0.6346142432609387,    0.9895964847338313,    0.18962987561143252,    
1001,    child_30_21,    None,0.0804892873400177,    0.5571071074670305,    0.0798935631747687,    0.557602651963682,    
1002,    child_30_22,    None,0.3960491331910234,    0.7442641754306121,    0.1332253794125583,    0.9218631822794545,    
1003,    child_30_23,    None,0.4696556660099821,    0.6226621787829221,    0.09923077431963467,    0.5803583012219172,    
1004,    child_30_24,    None,0.8654259766491875,    0.5383295244241277,    0.5965796770435627,    0.8244313222247133,    
1005,    child_30_25,    None,0.06237834219594296,    0.8700429863824288,    0.39117969488780535,    0.07545030588560298,    
1006,    child_30_26,    None,0.07102413945745689,    0.4063562039533076,    0.917469063855777,    0.6077814645676599,    
1007,    child_30_27,    None,0.680923825342509,    0.11488256078453274,    0.5440648220537883,    0.30786348230841853,    
1008,    child_30_28,    None,0.0566806472521002,    0.674083886264319,    0.5920453160009861,    0.04916429711798176,    
1009,    child_30_29,    None,0.13142582856120932,    0.44763234454044754,    0.539099490461953,    0.8618591805649548,    
1010,    child_31_0,    None,0.26678538490508397,    0.9947633246970037,    0.8032291882483179,    0.16214164805774312,    
1011,    child_31_1,    None,0.25991136844727736,    0.4652468097970017,    0.3495365845249281,    0.4346185455938347,    
1012,    child_31_2,    None,0.12443970865500664,    0.4936682369602027,    0.24971240003959616,    0.4047526771831671,    
1013,    child_31_3,    None,0.9980896849122775,    0.003245912755583835,    0.4971610171328673,    0.3849880933167855,    
1014,    child_31_4,    None,0.39052342940580886,    0.48750424354009625,    0.11258438869539866,    0.12323266169684544,    
1015,    child_31_5,    None,0.46977120847102105,    0.48136640738766234,    0.23581694246986917,    0.6729995933611072,    
1016,    child_31_6,    None,0.75395487355559,    0.30369498313062093,    0.5758570079468464,    0.7134743186823612,    
1017,    child_31_7,    None,0.9131131235749668,    0.6180751710355659,    0.9382699913382144,    0.17474454888324287,    
1018,    child_31_8,    None,0.4145999016372389,    0.3704113793563736,    0.41749607707624936,    0.024170458966441655,    
1019,    child_31_9,    None,0.5517511994826341,    0.8138356341647134,    0.7773219154155675,    0.1969713726250365,    
1020,    child_31_10,    None,0.6123989856640315,    0.8234414742963029,    0.2968236667538662,    0.7848308998334932,    
1021,    child_31_11,    None,0.25314675714668666,    0.7801819857997129,    0.1648434795815431,    0.0554372148911515,    
1022,    child_31_12,    None,0.8493347734006556,    0.8395595454814748,    0.8560872837850964,    0.3395714928370981,    
1023,    child_31_13,    None,0.6006487474018327,    0.6297387446027509,    0.02723986750495566,    0.6607512178910927,    
1024,    child_31_14,    None,0.3516088703144834,    0.6745274140704107,    0.5416289024801678,    0.13357958422037697,    
1025,    child_31_15,    None,0.3379356006565284,    0.14969480215340158,    0.31651938770701105,    0.16526992647223815,    
1026,    child_31_16,    None,0.3500895761213223,    0.5118104789361011,    0.5027431557121137,    0.38522296040739734,    
1027,    child_31_17,    None,0.9769873496777048,    0.07430758729223574,    0.6677461135796096,    0.8403342092012729,    
1028,    child_31_18,    None,0.02625441443337606,    0.9112209053399125,    0.38451874485846893,    0.6880473239018661,    
1029,    child_31_19,    None,0.5805629927450793,    0.29205195208885715,    0.8138924179972565,    0.9110732935810307,    
1030,    child_31_20,    None,0.04728186261015366,    0.15990688429774835,    0.6865957551596858,    0.2082694453111824,    
1031,    child_31_21,    None,0.25595261169892924,    0.8361888989557235,    0.9915390186032625,    0.5998337768331935,    
1032,    child_31_22,    None,0.8272797410868321,    0.24851434147874696,    0.27778567555845246,    0.6627820973926906,    
1033,    child_31_23,    None,0.5877378151260766,    0.9454182696787143,    0.22095561777228712,    0.5800083152196137,    
1034,    child_31_24,    None,0.8820749263883684,    0.22227151084030194,    0.4612757460624385,    0.5739931707831772,    
1035,    child_31_25,    None,0.39326160446944125,    0.9345290954583809,    0.627324031504526,    0.7123643486645712,    
1036,    child_31_26,    None,0.45846791410554855,    0.8616211788947747,    0.2750331268598104,    0.42927358583983055,    
1037,    child_31_27,    None,0.9624717315929475,    0.5175664545663022,    0.0367574424744207,    0.9653271193609505,    
1038,    child_31_28,    None,0.8740490592872187,    0.6877927226834393,    0.9366865847776217,    0.894990031426969,    
1039,    child_31_29,    None,0.3176498769460534,    0.9727426254470029,    0.5054319468941615,    0.4620393037822774,    
1040,    child_31_30,    None,0.8334467673640429,    0.018882975101539023,    0.42802899144854667,    0.9526831014963261,    
1041,    child_32_0,    None,0.2541902590233135,    0.12480459140729594,    0.03292986122096808,    0.7079304699564749,    
1042,    child_32_1,    None,0.2897491206331715,    0.13688679975173657,    0.198055155212696,    0.6754806553588306,    
1043,    child_32_2,    None,0.9067734067314868,    0.06284384479913974,    0.411099429459144,    0.44814185236857784,    
1044,    child_32_3,    None,0.6986783529263909,    0.25419939018763904,    0.7001125470545517,    0.5482948181813022,    
1045,    child_32_4,    None,0.5741454638724101,    0.11606308972642754,    0.8575958083619828,    0.6501422600063853,    
1046,    child_32_5,    None,0.004029979029889108,    0.18830313689224043,    0.1445803226509167,    0.7056868299190906,    
1047,    child_32_6,    None,0.0002787832099648835,    0.8495045314067138,    0.02351316649556956,    0.8986962741633325,    
1048,    child_32_7,    None,0.5530118772904239,    0.24933387253346517,    0.38500206307126006,    0.8736937142052215,    
1049,    child_32_8,    None,0.30412098800667353,    0.5863437756223597,    0.8520166723611062,    0.6421660934410253,    
1050,    child_32_9,    None,0.22517580839671836,    0.7220235483124581,    0.9562385519147468,    0.7371996159317005,    
1051,    child_32_10,    None,0.9323065514511032,    0.03502177694028885,    0.9504356761386425,    0.44432034672524745,    
1052,    child_32_11,    None,0.8994385087168607,    0.7632251172364217,    0.40434792534192954,    0.2997674958534001,    
1053,    child_32_12,    None,0.7987411819483923,    0.3786101383383489,    0.4492107195961249,    0.11331377789442254,    
1054,    child_32_13,    None,0.25613338976531286,    0.3287794338013048,    0.8464024339899608,    0.099448520423704,    
1055,    child_32_14,    None,0.3853337431235778,    0.5357340519601828,    0.6092874037241301,    0.48234154921726924,    
1056,    child_32_15,    None,0.8262063723180355,    0.8670218320582197,    0.6341458758434209,    0.73743558008784,    
1057,    child_32_16,    None,0.27213296693962774,    0.7650708699620921,    0.38151491604191556,    0.38378743876820987,    
1058,    child_32_17,    None,0.7831726156127737,    0.1640006529582616,    0.5694839901698404,    0.701053915606501,    
1059,    child_32_18,    None,0.5795763830987939,    0.30098727028851147,    0.07992979099396813,    0.7025083353868434,    
1060,    child_32_19,    None,0.9345165189050041,    0.538635636167499,    0.09495765036867698,    0.24098229508700753,    
1061,    child_32_20,    None,0.6698495500334799,    0.7395449357092263,    0.6448110055432736,    0.6331695675507335,    
1062,    child_32_21,    None,0.887298710185396,    0.40501769762488693,    0.11397661542171855,    0.9733143409380004,    
1063,    child_32_22,    None,0.11432732178794647,    0.8191990948602653,    0.08628745414553152,    0.04908773382788023,    
